,atm_id,id,atm_group,address,address_rus,lat,long,target,lat_rad,long_rad,key,n_mall,n_bank,n_department_store,n_station,n_alcohol,n_police,n_university,n_railway_station,n_aeroway_terminal
1087,1087,3332.0,8083.0,"POZHARSKOGO, 73        Yaroslavl      ","улица Пожарского, 73, Ярославль, Россия",57.559317,39.906794,0.1273696208426596,1.004599596849145,0.696504949215118,0,0,0,0,0,0,0,0,0,0
1088,1088,3340.0,8083.0,"LENINA, 5              Kurgan         ","улица Ленина, 5, Курган, Россия, 640002",55.436397,65.351377,0.2081728352481585,0.967547653092707,1.1405966993620944,0,0,0,0,0,0,1,0,0,0
1089,1089,3341.0,8083.0,"ROKCHINSKOGO, 1        Elista         ","улица Г. Рокчинского, 1, Элиста, Республика Калмыкия, Россия",46.325656,44.272921,0.08098683339211,0.8085352253462663,0.7727082409253404,0,0,0,0,0,0,0,0,0,0
1090,1090,3353.0,8083.0,"GRUZOVAYA, 23          Kemerovo       ","Грузовая улица, 21А, Кемерово, Россия, 650021",55.334291,85.979346,0.0116735200814144,0.9657655672066656,1.5006226764114166,0,0,0,0,0,0,0,0,0,0
1091,1091,3366.0,8083.0,"Prospekt Kirova,257     Samara        ","проспект Кирова, 257, Самара, Россия, 443091",53.23917,50.238462,0.1651403373292124,0.9291988075289895,0.8768265730380554,0,0,1,0,0,0,0,0,0,0
1092,1092,3377.0,8083.0,"KURCHATOVA, 17         Krasnoyarsk    ","улица Курчатова, 17, Красноярск, Россия, 660062",56.017644,92.776871,0.1971205203889859,0.9776923270100464,1.619261868648044,0,0,0,0,0,0,0,0,0,0
1093,1093,3402.0,8083.0,"Frunze,7a              Tula           ","улица Фрунзе, 7, Тула, Россия, 300041",54.196457,37.591207,0.2186083166997159,0.9459066175655285,0.65609033194874,0,0,5,1,0,0,0,0,0,0
1094,1094,3409.0,8083.0,"LENINA, 280            Elista         ","улица В.И. Ленина, 280, Элиста, Республика Калмыкия, Россия",46.312623,44.302098,0.189184977997999,0.8083077565848539,0.7732174756411948,0,0,1,0,0,0,0,0,0,0
1095,1095,3418.0,8083.0,"SMOLENSKIY PER., 9     Tver           ","Смоленский переулок, 9, Тверь, Россия, 170100",56.852731,35.925371,0.2041177700526327,0.9922673447006483,0.6270160089504878,0,0,2,0,0,2,0,0,0,0
1096,1096,3419.0,8083.0,"SOVETSKAYA, 45         Belovo         ","Советская улица, 45, Белово, Кемеровская область, Россия, 652600",54.412689,86.303719,0.1057665775636856,0.9496805779137009,1.506284053265988,0,0,1,0,0,0,0,0,0,0
1097,1097,3429.0,8083.0,"SENKOVA, 9.8           Vyazniki       ","улица Сенькова, 7/5, Вязники, Владимирская область, Россия, 601441",56.24479,42.165338,0.0853357230824235,0.9816567725927815,0.7359239783162808,0,0,0,0,0,0,0,0,0,0
1098,1098,3432.0,8083.0,"MOLODEZHNAYA, 10       Irkutsk-45     ","Иркутск-45, Аларский район, Иркутская область, Россия",53.428597,102.611581,0.1829805220395725,0.9325049323711648,1.7909099391268557,0,0,0,0,0,0,0,0,0,0
1099,1099,3439.0,8083.0,"25 LET OTYABRYA, 22    Novosibirsk    ","улица 25 лет Октября, 22, Новосибирск, Россия, 630110",55.075881,82.96115,0.0789312363651351,0.9612554618865871,1.4479452187408939,0,0,0,0,0,0,0,0,0,0
1100,1100,3456.0,8083.0,84KM MKAD              Moskva         ,"МКАД, 84-й километр, Москва, Россия",55.910896,37.575208,0.1454357775989677,0.9758292229401275,0.6558110967217136,0,0,0,0,0,0,0,0,0,0
1101,1101,3467.0,8083.0,"LENINGRADSKAYA, 60     Ussuriysk      ","Ленинградская улица, 60, Уссурийск, Приморский край, Россия, 692512",43.806739,131.935171,0.151302523371223,0.7645718301118083,2.3027031331317396,0,0,0,0,0,0,0,0,0,0
1102,1102,3473.0,8083.0,"PRESNENSKAYA NAB., 6.2 Moskva         ","Пресненская набережная, 6с2, Москва, Россия, 123317",55.748143,37.540488,0.2163946400503778,0.9729886472226291,0.6552051184054211,0,0,12,0,3,4,1,0,0,0
1103,1103,3476.0,8083.0,"LENINA, 123D           Krasnoyarsk    ","улица Ленина, 123, Красноярск, Россия, 660009",56.012375,92.854287,0.1800357106834726,0.9776003656117588,1.620613032741768,0,0,6,0,0,0,0,0,0,0
1104,1104,3479.0,8083.0,"VAGONNAYA, 30          Komsomolsk-na-A","Вагонная улица, 30, Комсомольск-на-Амуре, Хабаровский край, Россия, 681000",50.558004,136.958271,0.0907241923863058,0.8824036330364632,2.3903727667886665,0,0,0,0,0,0,0,0,0,0
1105,1105,3487.0,8083.0,"PRESNENSKAYA NAB., 6.2 Moskva         ","Пресненская набережная, 6с2, Москва, Россия, 123317",55.748143,37.540488,0.2186083166997159,0.9729886472226291,0.6552051184054211,0,0,12,0,3,4,1,0,0,0
1106,1106,3494.0,8083.0,"Dmitriya Donskogo b-r, Moskva         ",,,,0.1761029633099184,,,0,0,0,0,0,0,0,0,0,0
1107,1107,3496.0,8083.0,"3 IYULYA, 25           Irkutsk        ","улица 3 Июля, 25, Иркутск, Россия, 664022",52.273108,104.291269,0.1349021837590425,0.912337844850588,1.8202260251330942,0,0,0,0,0,0,0,0,0,0
1108,1108,3508.0,8083.0,"Lenina,93              Kaluga         ","улица Ленина, 93, Калуга, Россия, 248000",54.510129,36.26064,0.1219589425985212,0.9513812267368441,0.6328675568803567,0,0,5,0,0,2,0,0,0,0
1109,1109,3511.0,8083.0,"SUVOROVA, 25           KHabarovsk     ","улица Суворова, 25, Хабаровск, Россия, 680003",48.395835,135.10643,0.2009256476265919,0.8446666650019099,2.3580520441152424,0,0,1,0,0,1,0,0,0,0
1110,1110,3514.0,8083.0," 30 IYULYA, 8          Krasnoyarsk    ","улица 30 Июля, 8, Красноярск, Россия, 660021",56.006628,92.830814,0.1525590155875486,0.9775000615396467,1.6202033516064474,0,0,2,0,0,0,2,0,1,0
1111,1111,3516.0,8083.0,"Mira pr, 19            Krasnoyarsk    ","проспект Мира, 19, Красноярск, Россия, 660049",56.012637,92.885558,0.1920115892345567,0.977604938374399,1.6211588146521592,0,0,3,0,0,1,0,0,0,0
1112,1112,3517.0,8083.0,"MOSKOVSKOE SH. 24KM,5  Samara         ","Московское шоссе, 24-й километр, 5, Самара, Россия",53.325718,50.305359,0.0828852904943383,0.9307093550900056,0.8779941459477622,0,0,0,0,0,0,0,0,0,0
1113,1113,3519.0,8083.0,"MOSKOVSKOE SH. 24KM,5  Samara         ","Московское шоссе, 24-й километр, 5, Самара, Россия",53.325718,50.305359,0.1638027048460156,0.9307093550900056,0.8779941459477622,0,0,0,0,0,0,0,0,0,0
1114,1114,3523.0,8083.0,"SMOLENSKIY PER., 9     Tver           ","Смоленский переулок, 9, Тверь, Россия, 170100",56.852731,35.925371,0.1525419419773152,0.9922673447006483,0.6270160089504878,0,0,2,0,0,2,0,0,0,0
1115,1115,3539.0,8083.0,"MUKHINA, 10            Blagoveshchensk","улица Мухина, 10, Благовещенск, Амурская область, Россия",50.261781,127.509387,0.1367678728118082,0.877233566366328,2.225458630349655,0,0,0,0,0,1,0,0,0,0
1116,1116,3541.0,8083.0,"PUSHKINA, 1            Zeya           ","переулок Пушкина, 1, Зея, Амурская область, Россия",53.730496,127.24919,0.1939091213668629,0.9377740639296432,2.220917335995843,0,0,1,0,0,0,0,0,0,0
1117,1117,3542.0,8083.0,"Melnikayte, 125/2      Tyumen         ","улица Мельникайте, 125к1, Тюмень, Россия, 625007",57.126372,65.555941,0.1680377036451919,0.9970432811190981,1.144167014693144,0,0,1,0,0,1,0,0,0,0
1118,1118,3553.0,8083.0,"SHAKHTERSKAYA, 16A     Kaa-KHem       ","Шахтёрская улица, 16, посёлок городского типа Каа-Хем, Кызылский кожуун, Республика Тыва, Россия",51.693842,94.576564,0.1629243004819754,0.9022277459057305,1.6506724370231385,0,0,0,0,0,0,0,0,0,0
1119,1119,3559.0,8083.0,"BULVAR NOVATOROV, 11A  Sankt-Peterburg","бульвар Новаторов, 11, Санкт-Петербург, Россия, 198216",59.850649,30.267314,0.214882930311268,1.0445908845054517,0.528264285034975,0,0,11,2,1,4,0,0,0,0
1120,1120,3571.0,8083.0,"AMURSKAYA, 187         Blagoveshchensk","Амурская улица, 187, Благовещенск, Амурская область, Россия",50.263497,127.536947,0.2186083166997159,0.8772635162162923,2.2259396430915044,0,1,1,0,0,1,0,0,0,0
1121,1121,3579.0,8083.0,"Osinskaya, 16          Perm           ","Осинская улица, 16, Пермь, Россия, 614045",58.011623,56.229713,0.1721458645348337,1.0124938257756704,0.9813936293014582,0,1,4,0,0,0,0,0,0,0
1122,1122,3583.0,8083.0,"PAVELETSKAYA PL.,2,2   Moskva         ",,,,0.1168967982675488,,,0,0,0,0,0,0,0,0,0,0
1123,1123,3596.0,8083.0,"DMITROVSKOE SH., 9 B   Moskva         ","Дмитровское шоссе, 9, Москва, Россия, 127434",55.815494,37.575396,0.1658960313686212,0.9741641439271399,0.6558143779407072,0,0,4,0,1,0,2,1,0,0
1124,1124,3600.0,8083.0,"KARLA MARKSA, 38       CHelyabinsk    ","улица Маркса, 38, Челябинск, Россия, 454091",55.165888,61.411788,0.2186083166997159,0.9628263803864296,1.0718379001367435,0,0,5,0,0,1,0,0,0,0
1125,1125,3606.0,8083.0,"KRASNOARMEYSKAYA,159A  Izhevsk        ","Красноармейская улица, 159А, Ижевск, Удмуртская Республика, Россия, 426008",56.844683,53.208652,0.1502758342600263,0.9921268806024479,0.9286661679478658,0,1,3,0,0,2,0,0,0,0
1126,1126,3607.0,8083.0,"Krasnaya Presnya,12    Moskva         ","улица Красная Пресня, 12, Москва, Россия, 123242",55.761685,37.573133,0.1987685786287247,0.9732249997099343,0.6557748811397346,0,0,7,0,1,1,0,0,0,0
1127,1127,3610.0,8083.0,"KUTUZOVSKIY PR.,15     Moskva         ","Кутузовский проспект, 15, Москва, Россия, 121248",55.747419,37.557385,0.2186083166997159,0.9729760110388448,0.6555000266891304,0,0,7,0,0,1,0,0,0,0
1128,1128,3621.0,8083.0,"SH.MOSKOVSKOE,16       Sankt-Peterburg","Московское шоссе, 16к1, Санкт-Петербург, Россия, 196158",59.834827,30.338101,0.1485243496840318,1.044314738511201,0.5294997512525842,0,0,0,0,0,0,2,0,0,0
1129,1129,3625.0,8083.0,"3 MIKRORAYON, 30       Luchegorsk     ","4-й микрорайон, 30, посёлок городского типа Лучегорск, Пожарский район, Приморский край, Россия",46.439815,134.296779,0.2135468011067992,0.8105276757670505,2.3439209683731774,0,0,0,0,0,0,0,0,0,0
1130,1130,3628.0,8083.0,N.PETROGRADSKAY 18     Sankt-Peterburg,"Большой проспект Петроградской стороны, 18, Санкт-Петербург, Россия, 197198",59.955516,30.294946,0.1960402401105108,1.0464211589321406,0.5287465544138861,0,0,2,0,0,3,0,0,0,0
1131,1131,3631.0,8083.0,"LENINA PR.,93          Nizhniy Novgoro","проспект Ленина, 93, Нижний Новгород, Россия, 603004",56.267192,43.910882,0.2044949427213844,0.9820477612518133,0.7663894683547127,0,0,3,0,1,0,1,0,0,0
1132,1132,3640.0,8083.0,"MARSH ZHUKOVA PR, 48   Moskva         ","проспект Маршала Жукова, 48, Москва, Россия, 123154",55.778264,37.466018,0.1650185304996057,0.9735143578466224,0.6539053717114608,0,0,6,0,0,0,1,0,0,0
1133,1133,3644.0,8083.0,"MARATA,6 LIT A         Sankt-Peterburg","улица Марата, 6, Санкт-Петербург, Россия, 191025",59.930489,30.355349,0.1462140930264324,1.045984355380244,0.5298007856419682,0,2,11,0,2,7,2,0,0,0
1134,1134,3651.0,8083.0,"NOVORYAZANSKOE SH.,5   Kotelniki      ","Новорязанское шоссе, 5, Котельники, Московская область, Россия, 140054",55.668371,37.865804,0.1318089819509335,0.9715963631717283,0.6608829537148388,0,0,1,0,0,0,0,0,0,0
1135,1135,3665.0,8083.0,"PETERGOFSKOE SH., 51A  Sankt-Peterburg","Петергофское шоссе, 51, Санкт-Петербург, Россия, 198206",59.849202,30.144245,0.1420952942507135,1.0445656295911754,0.5261163257778381,0,0,0,0,0,3,0,0,0,0
1136,1136,3667.0,8083.0,"PRAVOBEREZHNAYA,  1    Moskva         ","Правобережная улица, 1, Москва, Россия, 125445",55.881086,37.451851,0.0948115546463767,0.9753089402901081,0.6536581109163307,0,0,0,0,0,1,0,0,0,0
1137,1137,3670.0,8083.0,"1Y POKROVSKIY PR., 5   Kotelniki      ","1-й Покровский проезд, 5, Котельники, Московская область, Россия, 140055",55.653294,37.844208,0.0044051628607382,0.9713332198804051,0.6605060324095783,0,0,0,1,0,0,0,0,0,0
1138,1138,3672.0,8083.0,"LENINA PR., 93         Nizhniy Novgoro","проспект Ленина, 93, Нижний Новгород, Россия, 603004",56.267192,43.910882,0.2130707165447104,0.9820477612518133,0.7663894683547127,0,0,3,0,1,0,1,0,0,0
1139,1139,3678.0,8083.0,"VERNADSKOGO PR.,  6    Moskva         ","проспект Вернадского, 6, Москва, Россия, 119334",55.691958,37.527956,0.1384184899438306,0.9720080339823962,0.6549863937435612,0,0,0,0,0,2,0,0,0,0
1140,1140,3679.0,8083.0,"MIKLUKHO MAKLAYA,  32A Moskva         ","улица Миклухо-Маклая, 32А, Москва, Россия, 117279",55.640889,37.530732,0.1484817965586714,0.9711167117866952,0.6550348440835965,0,0,3,0,0,2,0,0,0,0
1141,1141,3683.0,8083.0,"Novocherkasskiy pr, 43/Sankt-Peterburg","Новочеркасский проспект, 43/17, Санкт-Петербург, Россия, 195196",59.928041,30.412176,0.1764259589035168,1.0459416297201551,0.530792603895999,0,0,12,0,1,7,0,0,0,0
1142,1142,3684.0,8083.0,"LENINA PR., 93         Nizhniy Novgoro","проспект Ленина, 93, Нижний Новгород, Россия, 603004",56.267192,43.910882,0.177305291423681,0.9820477612518133,0.7663894683547127,0,0,3,0,1,0,1,0,0,0
1143,1143,3704.0,8083.0,"VEDENYAPINA, 1 B       Nizhniy Novgoro","улица Веденяпина, 1Б, Нижний Новгород, Россия, 603016",56.238962,43.867116,0.1725664185450868,0.9815550548039752,0.7656256075542849,0,0,8,0,0,2,0,0,0,0
1144,1144,3707.0,8083.0,"40 LET OKTYABRYA, 4    Kstovo         ","улица 40 лет Октября, 4, Кстово, Нижегородская область, Россия, 607650",56.150885,44.204469,0.172345328066059,0.9800178211586962,0.7715135281457653,0,0,7,0,0,8,0,0,0,0
1145,1145,3710.0,8083.0,"KIROVA, 147            Samara         ","проспект Кирова, 147, Самара, Россия, 443077",53.220568,50.263004,0.1742236265378197,0.9288741413815336,0.87725491174308,0,0,0,0,0,1,0,0,0,0
1146,1146,3720.0,8083.0,"KHOKHRYAKOVA, 41       YEkaterinburg  ","улица Хохрякова, 41, Екатеринбург, Свердловская область, Россия, 620014",56.830881,60.593863,0.2085920919929459,0.9918859902590875,1.0575624158523689,0,1,7,0,0,2,0,0,0,0
1147,1147,3721.0,8083.0,"MOSKOVSKOE SH.18, 25A  Samara         ","Московское шоссе, 18, Самара, Россия",53.207545,50.167711,0.1007827164618243,0.9286468471530464,0.8755917351389769,0,0,0,0,0,1,0,0,0,0
1148,1148,3727.0,8083.0,Pr-t Zanevskiy  65     Sankt-Peterburg,"Заневский проспект, 65, Санкт-Петербург, Россия",59.932108,30.432568,0.1377432455946117,1.0460126122608338,0.5311485114370657,0,0,1,0,0,1,1,0,0,0
1149,1149,3728.0,8083.0,"BOGATYRSKIY, 42        Sankt-Peterburg","Богатырский проспект, 42, Санкт-Петербург, Россия, 197082",60.002899,30.228471,0.190284002703661,1.047248148291613,0.5275863467936228,0,0,0,0,0,0,0,0,0,0
1150,1150,3731.0,8083.0,"Solnechnaya, 15/3      Krasnodar      ","Солнечная улица, 15/3, Краснодар, Россия",45.073554,39.002074,0.2186083166997159,0.7866819228754602,0.6807146064064749,0,0,1,0,0,0,0,0,0,0
1151,1151,3750.0,8083.0,"VOLGOGRADSKAYA, 7A     Vladivostok    ","Волгоградская улица, 7А, Владивосток, Приморский край, Россия, 690089",43.157101,131.926169,0.1625955459139897,0.7532335080657373,2.3025460185924747,0,3,3,0,0,1,0,0,0,0
1152,1152,3753.0,8083.0,"ALTUFEVSKOE SHOSSE, 22 Moskva         ","Алтуфьевское шоссе, 22, Москва, Россия, 127562",55.859266,37.585583,0.202784398577872,0.9749281094473228,0.6559921746316079,0,0,1,0,0,0,0,0,0,0
1153,1153,3754.0,8083.0,"OSENNIY BULVAR, 9      Moskva         ","Осенний бульвар, 9, Москва, Россия, 121609",55.75825,37.406792,0.2026391383045007,0.9731650476501282,0.6528716830086747,0,0,8,0,1,2,0,0,0,0
1154,1154,3755.0,8083.0,"OSENNIY BULVAR, 9      Moskva         ","Осенний бульвар, 9, Москва, Россия, 121609",55.75825,37.406792,0.1914858281618038,0.9731650476501282,0.6528716830086747,0,0,8,0,1,2,0,0,0,0
1155,1155,3759.0,8083.0,"PR.T KIROVA, 257       Samara         ","проспект Кирова, 257, Самара, Россия, 443091",53.23917,50.238462,0.1911426936530436,0.9291988075289895,0.8768265730380554,0,0,1,0,0,0,0,0,0,0
1156,1156,3761.0,8083.0,"SVERDLOVSKAYA NAB,44   Sankt-Peterburg","Свердловская набережная, 44А, Санкт-Петербург, Россия",59.957656,30.404442,0.1596142709022044,1.0464585089781333,0.5306576201316497,0,0,0,0,0,2,0,0,0,0
1157,1157,3762.0,8083.0,"LOGISTICHESKAYA,1.17   Domodedovo     ","Логистическая улица, 1к17, микрорайон Северный, Домодедово, Московская область, Россия",55.476914,37.718804,0.0010430899930374,0.9682548081457375,0.6583173197144072,0,0,0,0,0,0,0,0,0,0
1158,1158,3771.0,8083.0,"Bagnyuka I.N., 2       Omsk           ","улица Ивана Багнюка, 2, Омск, Россия",54.995741,73.200191,0.15734026848915,0.9598567550240389,1.2775843460387206,0,0,0,0,0,0,0,0,0,0
1159,1159,3784.0,8083.0,"PR. VERNADSKOGO, 78    Moskva         ","проспект Вернадского, 78, Москва, Россия, 119454",55.673296,37.480067,0.0361821368092737,0.971682320637389,0.6541505730180736,0,0,0,0,0,0,0,0,0,0
1160,1160,3786.0,8083.0,"M.DMITROVKA, 24.2      Moskva         ","улица Малая Дмитровка, 24/2, Москва, Россия, 127006",55.77196,37.605715,0.2041559084772651,0.9734043322905767,0.6563435443166193,0,0,6,0,0,3,0,1,0,0
1161,1161,3788.0,8083.0,"BALTAKHINOVA, 17       Ulan-Ude       ","улица Балтахинова, 17, Улан-Удэ, Республика Бурятия, Россия, 670000",51.827707,107.588572,0.1725925257136404,0.9045641309089127,1.8777748189189807,0,0,2,0,0,0,0,0,0,0
1162,1162,3791.0,8083.0,"BALTAKHINOVA, 17       Ulan-Ude       ","улица Балтахинова, 17, Улан-Удэ, Республика Бурятия, Россия, 670000",51.827707,107.588572,0.211883602623696,0.9045641309089127,1.8777748189189807,0,0,2,0,0,0,0,0,0,0
1163,1163,3807.0,8083.0,"ELEKTROLITNYY PR., 7A  Moskva         ","Электролитный проезд, 7А, Москва, Россия, 115230",55.674976,37.613018,0.0462859413981617,0.9717116421688226,0.6564710057118924,0,0,0,0,0,0,0,0,0,0
1164,1164,3815.0,8083.0,"MAERCHAKA, 48          Krasnoyarsk    ","улица Маерчака, 48, Красноярск, Россия, 660048",56.029813,92.831551,0.126585128874006,0.9779047161267216,1.6202162146830346,0,0,0,0,0,0,0,0,0,0
1165,1165,3816.0,8083.0,"MALAY PIROGOVSKAY, 1   Moskva         ","Малая Пироговская улица, 1, Москва, Россия, 119435",55.732291,37.576241,-0.0170536571926201,0.9727119776296029,0.6558291259728867,0,0,0,0,0,0,0,0,0,0
1166,1166,3819.0,8083.0,"Kolomyazhskiy pr.15,2  Sankt-Peterburg","Коломяжский проспект, 15к2, Санкт-Петербург, Россия, 197348",60.001523,30.299429,0.1775760411723423,1.0472241325611056,0.5288247975242529,0,1,7,0,0,3,0,0,0,0
1167,1167,3832.0,8083.0,"Entuziastov, 2/1       Omsk           ","улица Энтузиастов, 2/1, микрорайон Городок Нефтяников, Омск, Россия, 644065",55.048209,73.2919,0.1699801078712896,0.9607724943759752,1.279184970042432,0,0,1,0,0,1,0,0,0,0
1168,1168,3840.0,8083.0,"STARA ZAGORA, 130      Samara         ","улица Стара Загора, 130, Самара, Россия, 443114",53.24659,50.235228,0.1553914053104694,0.9293283109594874,0.876770129090046,0,0,2,0,0,0,0,0,0,0
1169,1169,3843.0,8083.0,"MIRA, 129              Krasnoyarsk    ","проспект Мира, 129, Красноярск, Россия, 660021",56.009713,92.835836,0.1845622274122576,0.9775539049470707,1.6202910020414825,0,0,6,0,0,0,0,0,0,0
1170,1170,3850.0,8083.0,"CHULDUM, 18            Kyzyl          ","улица Чульдум, 18, Кызыл, Республика Тыва, Россия, 667000",51.719845,94.437182,0.1607864958277587,0.9026815838711266,1.6482397622051237,0,0,0,1,0,0,0,0,0,0
1171,1171,3851.0,8083.0,"Vorovskogo, 1          Mytishchi      ","улица Воровского, 1, Мытищи, Московская область, Россия, 141006",55.918731,37.761626,0.1681037195332455,0.9759659694870213,0.6590647046066963,0,0,3,0,0,1,0,0,0,0
1172,1172,3852.0,8083.0,"TERESHKOVOY, 50        Ulan-Ude       ","улица Терешковой, 50, Улан-Удэ, Республика Бурятия, Россия",51.809769,107.616204,0.1858254955425754,0.9042510537476901,1.8782570882978917,0,0,0,0,0,0,0,0,0,0
1173,1173,3866.0,8083.0,"KHokhryakova, 41       YEkaterinburg  ","улица Хохрякова, 41, Екатеринбург, Свердловская область, Россия, 620014",56.830881,60.593863,0.2186083166997159,0.9918859902590875,1.0575624158523689,0,1,7,0,0,2,0,0,0,0
1174,1174,3871.0,8083.0,"TERESHKOVOY, 3B        Ulan-Ude       ","улица Терешковой, 3, Улан-Удэ, Республика Бурятия, Россия, 670031",51.808388,107.605756,0.2186083166997159,0.90422695075072,1.8780747362976433,0,0,2,0,0,0,1,0,0,0
1175,1175,3879.0,8083.0,"NAKHIMOVSKIY PR, 11    Moskva         ","Нахимовский проспект, 11к1, Москва, Россия, 117638",55.663512,37.605391,0.196626516240117,0.9715115576233738,0.6563378894498428,0,0,2,0,1,1,1,0,0,0
1176,1176,3881.0,8083.0,"HAPOSHNIKOVA,5,1       Nizhniy Novgoro","улица Героя Шапошникова, 5, Нижний Новгород, Россия, 603152",56.250627,43.976387,0.1873065977882771,0.9817586474612204,0.7675327462812316,0,0,0,0,0,0,0,0,0,0
1177,1177,3890.0,8083.0,"PARTIZANA ZHELEZNYAKA, KRASNOYARSK    ",,,,0.1201511460427547,,,0,0,0,0,0,0,0,0,0,0
1178,1178,3892.0,8083.0,"LENINA, 1              Zapolyarnyy    ","улица Ленина, 1, Заполярный, Печенгский район, Мурманская область, Россия, 184430",69.426173,30.837933,0.1398305292040953,1.2117153059091892,0.5382234653594125,0,0,1,0,0,0,0,0,0,0
1179,1179,3897.0,8083.0,"LENINA, 92             Minusinsk      ","улица Ленина, 92, Минусинск, Красноярский край, Россия, 662608",53.70792,91.694032,0.1767679362271759,0.9373800383977129,1.6003627628290413,0,0,2,1,0,0,1,0,0,0
1180,1180,3900.0,8083.0,"7 MIKRORAYON, 13       Achinsk        ","3-й микрорайон, 13, Ачинск, Красноярский край, Россия",56.261168,90.497845,0.2186083166997159,0.9819426226176731,1.5794853612094877,0,0,1,0,0,0,0,0,0,0
1181,1181,3901.0,8083.0,"MIRA, 82               Krasnoyarsk    ","проспект Мира, 82, Красноярск, Россия, 660049",56.01241,92.869002,0.1862300789064885,0.9776009764769971,1.6208698579411989,0,0,3,0,0,0,0,1,0,0
1182,1182,3918.0,8083.0,"PL. REVOLUYTSII, 9     Nizhniy Novgoro","площадь Революции, 9, Нижний Новгород, Россия, 603002",56.320338,43.947623,0.150043985064498,0.9829753339360782,0.7670307197751879,0,0,4,0,1,1,0,1,1,0
1183,1183,3927.0,8083.0,"TERESHKOVOY, 3B        Ulan-Ude       ","улица Терешковой, 3, Улан-Удэ, Республика Бурятия, Россия, 670031",51.808388,107.605756,0.2186083166997159,0.90422695075072,1.8780747362976433,0,0,2,0,0,0,1,0,0,0
1184,1184,3928.0,8083.0,TUVINSKIKH DOBROVOL.10 Kyzyl          ,"улица Тувинских Добровольцев, 10, Кызыл, Республика Тыва, Россия",51.721714,94.440434,0.2186083166997159,0.9027142040748464,1.6482965203123985,0,0,3,0,0,0,0,0,0,0
1185,1185,3929.0,8083.0,"KALININA, 2            Podtesovo      ","улица Калинина, 2, поселок городского типа Подтесово, Енисейский район, Красноярский край, Россия",58.603094,92.081629,0.1422205168944866,1.0228169421557338,1.6071276066498938,0,0,0,0,0,0,0,0,0,0
1186,1186,3933.0,8083.0,"MIRA, 310              Stavropol      ","улица Мира, 310, Ставрополь, Россия, 355017",45.03591,41.959319,0.0995977125287446,0.7860249111318395,0.7323282684446146,0,0,1,0,0,0,0,0,0,0
1187,1187,3940.0,8083.0,"MOSKOVSKAYA, 79,1      Krasnodar      ","Московская улица, 79/1, Краснодар, Россия, 350072",45.070906,39.000367,0.1621779294264929,0.7866357065568674,0.6806848136361433,0,0,2,0,0,0,0,0,0,0
1188,1188,3947.0,8083.0,"TARKHOVA, 29B          Saratov        ","поселок Сергиевский, Саратовский район, Саратовская область, Россия",51.290477,45.657332,0.1175541115616867,0.8951876985684237,0.7968707710761676,0,0,0,0,0,0,0,0,0,0
1189,1189,3975.0,8083.0,"SADOVAYA, 1A           Babstovo       ","Садовая улица, село Бабстово, Ленинский район, Еврейская автономная область, Россия",48.118297,132.475292,0.1479282032738483,0.8398227131025099,2.3121300229409036,0,0,0,0,0,0,0,0,0,0
1190,1190,3981.0,8083.0,"MOSKOVSKYY TRAKT, 46   Tomsk          ","Московский тракт, 46, Томск, Россия, 634028",56.462456,84.940157,0.193844469380182,0.9854557609624275,1.4824854068109092,0,0,0,0,0,2,0,0,0,0
1191,1191,3982.0,8083.0,"GORKOGO, 36            CHita          ","улица Горького, 36, Чита, Забайкальский край, Россия, 672027",52.037957,113.51226,0.1213805242988559,0.9082336856612309,1.9811626783798586,0,0,0,0,0,0,0,0,0,0
1192,1192,3996.0,8083.0,"SOSNOVAY ALLEYA, 601   Moskva         ",,,,0.1528305477106638,,,0,0,0,0,0,0,0,0,0,0
1193,1193,3997.0,8083.0,"B.St-Peterburgskaya,16 VELIKIY NOVGORO","Большая Санкт-Петербургская улица, 16, Великий Новгород, Новгородская область, Россия, 173001",58.530149,31.271164,0.1855783495277734,1.0215438117328666,0.54578477273112,0,0,4,0,0,1,0,0,0,0
1194,1194,3999.0,8083.0,"PR. KIROVA, 23         Tomsk          ","проспект Кирова, 23, Томск, Россия, 634041",56.465962,84.964025,0.1719836362805624,0.9855169522060023,1.4829019819967753,0,0,3,0,0,3,0,0,0,0
1195,1195,4004.0,8083.0,"LENINA, 8              Kozhevnikovo   ","улица Ленина, 8, село Кожевниково, Кожевниковский район, Томская область, Россия, 636161",56.259918,83.973776,0.145058069657081,0.9819208060020231,1.4656188765321938,0,0,1,0,0,0,0,0,0,0
1196,1196,4012.0,8083.0,"MATVEEVSKOE SH.,28B    KHABAROVSK     ","Матвеевское шоссе, 28АлитБ, Хабаровск, Россия, 680031",48.524286,135.169088,0.1203205825050388,0.8469085578793891,2.359145632517957,0,0,0,0,0,0,0,0,0,0
1197,1197,4013.0,8083.0,"AMURSKAYA, 187         Blagoveshchensk","Амурская улица, 187, Благовещенск, Амурская область, Россия",50.263497,127.536947,0.2186083166997159,0.8772635162162923,2.2259396430915044,0,1,1,0,0,1,0,0,0,0
1198,1198,4020.0,8083.0,"KOSMONAVTOV, 6V        Barnaul        ","проспект Космонавтов, 6А, Барнаул, Алтайский край, Россия, 656023",53.390868,83.731653,0.1483674609236807,0.9318464370976798,1.4613930329873874,0,0,0,0,0,0,0,0,0,0
